player_id,player_name,season,valid_from_season,team_id,primary_position,age,matches_played,starts,minutes_played,minutes_per_90,goals,assists,goals_assists,non_pen_goals,xg,xag,npxg,npxg_xag,shots,shots_on_target,sot_pct,avg_shot_distance,goals_per_shot,goals_per_sot,goals_per_90,assists_per_90,xg_per_90,xag_per_90,npxg_per_90,g_a_per_90,shots_per_90,sot_per_90,sca,gca,sca_per_90,gca_per_90,sca_per_90_calc,gca_per_90_calc,key_passes,passes_into_box,prog_passes,prog_carries,prog_receptions,tackles,tackles_won,interceptions,clearances,blocks,errors_leading_to_shot,tackles_per_90,interceptions_per_90,yellows,reds,fouls_committed,fouls_drawn,touches,carries,carry_dist,progressive_carry_dist,dribbles_attempted,dribbles_completed,dribble_success_rate,miscontrols,dispossessed,performance_score
1,Ben White,2025/26,2026/27,1,DF,27.0,1,1,70.0,0.8,0,0,0,0,0.0,0.0,0.0,0.1,1,0,0.0,29.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,2,0,2.57,0.0,2.5,0.0,1,0,4,1,0,2,1,1,4,2,0,2.5,1.25,0,0,2,0,38,13,53,25,1,1,100.0,0,0,0.38795379537953795
2,Bukayo Saka,2025/26,2026/27,1,FW,24.0,2,2,142.0,1.6,1,0,1,1,0.3,0.1,0.3,0.4,2,1,50.0,11.0,0.5,1.0,0.625,0.0,0.18749999999999997,0.0625,0.18749999999999997,0.625,1.25,0.625,4,0,2.54,0.0,2.5,0.0,3,1,2,5,15,3,2,0,0,1,0,1.875,0.0,0,0,0,1,62,41,329,182,10,3,30.0,4,2,0.5597359735973597
3,Cristhian Mosquera,2025/26,2026/27,1,DF,21.0,3,1,203.0,2.3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.44,0.0,0.4347826086956522,0.0,0,0,5,2,0,8,6,2,7,3,0,3.4782608695652177,0.8695652173913044,0,0,0,0,168,112,602,337,1,0,0.0,1,0,0.49768976897689765
4,David Raya,2025/26,2026/27,1,GK,30.0,4,4,360.0,4.0,0,0,0,0,0.0,0.1,0.0,0.1,0,0,,,,,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,2,0,0.5,0.0,0.5,0.0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1,0,0,0,159,104,399,188,0,0,,0,0,0.30503300330033
5,Declan Rice,2025/26,2026/27,1,MF,26.0,4,3,285.0,3.2,0,1,1,0,0.1,0.5,0.1,0.7,4,0,0.0,26.1,0.0,,0.0,0.3125,0.03125,0.15625,0.03125,0.3125,1.25,0.0,7,2,2.21,0.63,2.1875,0.625,4,1,13,7,1,1,1,3,2,3,0,0.3125,0.9375,0,0,3,0,188,114,619,254,3,2,66.7,4,2,0.6726072607260726
6,Eberechi Eze,2025/26,2026/27,1,FW,27.0,2,1,99.0,1.1,0,1,1,0,0.1,0.5,0.1,0.5,2,0,0.0,19.7,0.0,,0.0,0.9090909090909091,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.9090909090909091,1.8181818181818181,0.0,5,1,4.55,0.91,4.545454545454545,0.9090909090909091,1,1,4,5,10,0,0,0,0,1,0,0.0,0.0,0,0,0,2,50,33,306,191,8,4,50.0,3,0,0.5415841584158415
7,Ethan Nwaneri,2025/26,2026/27,1,MF,18.0,2,0,126.0,1.4,0,0,0,0,0.2,0.0,0.2,0.2,4,0,0.0,18.1,0.0,,0.0,0.0,0.14285714285714288,0.0,0.14285714285714288,0.0,2.857142857142857,0.0,4,1,2.86,0.71,2.857142857142857,0.7142857142857143,1,0,9,5,5,0,0,0,1,3,0,0.0,0.0,0,0,1,0,85,53,448,227,5,2,40.0,1,2,0.4900990099009901
8,Gabriel Magalhães,2025/26,2026/27,1,DF,27.0,4,4,360.0,4.0,0,0,0,0,0.3,0.0,0.3,0.3,4,0,0.0,17.2,0.0,,0.0,0.0,0.075,0.0,0.075,0.0,1.0,0.0,5,0,1.25,0.0,1.25,0.0,0,0,17,4,1,4,3,3,13,9,0,1.0,0.75,0,0,2,5,281,176,884,576,2,1,50.0,3,0,0.6313531353135313
9,Gabriel Martinelli,2025/26,2026/27,1,FW,24.0,3,2,141.0,1.6,0,0,0,0,0.0,0.0,0.0,0.1,1,1,100.0,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,1,0,0.64,0.0,0.625,0.0,1,0,3,4,4,2,2,0,0,1,0,1.25,0.0,0,0,0,2,33,17,202,129,1,0,0.0,5,1,0.3586633663366337
10,Jurriën Timber,2025/26,2026/27,1,DF,24.0,4,3,263.0,2.9,2,1,3,2,1.1,0.2,1.1,1.3,5,3,60.0,6.4,0.4,0.67,0.6896551724137931,0.3448275862068966,0.37931034482758624,0.06896551724137931,0.37931034482758624,1.0344827586206897,1.7241379310344829,1.0344827586206897,8,2,2.74,0.68,2.7586206896551726,0.6896551724137931,3,3,20,7,8,10,5,2,11,2,0,3.4482758620689657,0.6896551724137931,1,0,5,4,172,91,496,279,8,1,12.5,5,2,0.8382013201320132
11,Kai Havertz,2025/26,2026/27,1,FW,26.0,1,0,31.0,0.3,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,8.71,0.0,10.0,0.0,0,0,2,1,2,0,0,0,1,0,0,0.0,0.0,0,0,0,2,16,11,75,21,4,1,25.0,1,1,0.32211221122112216
12,Leandro Trossard,2025/26,2026/27,1,FW,30.0,2,0,50.0,0.6,0,1,1,0,0.1,0.1,0.1,0.2,1,0,0.0,9.2,0.0,,0.0,1.6666666666666667,0.16666666666666669,0.16666666666666669,0.16666666666666669,1.6666666666666667,1.6666666666666667,0.0,4,1,7.2,1.8,6.666666666666667,1.6666666666666667,2,3,1,1,4,0,0,0,0,1,0,0.0,0.0,0,0,0,0,25,18,95,19,3,1,33.3,0,1,0.4283003300330034
13,Martin Ødegaard,2025/26,2026/27,1,MF,26.0,4,3,165.0,1.8,0,0,0,0,0.1,0.1,0.1,0.3,4,1,25.0,21.7,0.0,0.0,0.0,0.0,0.05555555555555556,0.05555555555555556,0.05555555555555556,0.0,2.2222222222222223,0.5555555555555556,5,1,2.73,0.55,2.7777777777777777,0.5555555555555556,1,4,15,8,4,2,1,1,5,0,0,1.1111111111111112,0.5555555555555556,0,0,1,2,117,71,575,340,5,3,60.0,2,0,0.6237623762376237
14,Martín Zubimendi,2025/26,2026/27,1,MF,26.0,4,4,360.0,4.0,2,0,2,2,0.2,0.0,0.2,0.2,5,2,40.0,19.4,0.4,1.0,0.5,0.0,0.05,0.0,0.05,0.5,1.25,0.5,3,1,0.75,0.25,0.75,0.25,1,1,15,3,4,6,3,4,2,10,0,1.5,1.0,1,0,8,1,246,143,771,287,1,1,100.0,3,1,0.6724422442244224
15,Max Dowman,2025/26,2026/27,1,FW,15.0,2,0,29.0,0.3,0,0,0,0,0.1,0.0,0.1,0.1,3,0,0.0,17.3,0.0,,0.0,0.0,0.33333333333333337,0.0,0.33333333333333337,0.0,10.0,0.0,2,1,6.21,3.1,6.666666666666667,3.3333333333333335,0,0,0,4,6,2,2,0,0,1,0,6.666666666666667,0.0,0,0,0,2,19,13,169,71,7,1,14.3,1,2,0.42648514851485153
16,Mikel Merino,2025/26,2026/27,1,MF,29.0,3,2,167.0,1.9,0,0,0,0,0.1,0.1,0.1,0.2,1,1,100.0,4.5,0.0,0.0,0.0,0.0,0.052631578947368425,0.052631578947368425,0.052631578947368425,0.0,0.5263157894736842,0.5263157894736842,2,0,1.08,0.0,1.0526315789473684,0.0,1,2,6,3,5,3,1,1,1,2,0,1.5789473684210527,0.5263157894736842,0,0,3,2,79,50,237,111,2,1,50.0,2,1,0.4968646864686468
17,Myles Lewis-Skelly,2025/26,2026/27,1,DF,18.0,3,0,69.0,0.8,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,2,1,1,0,1,1,0,1.25,0.0,1,0,3,2,47,26,106,65,2,2,100.0,0,0,0.33011551155115515
18,Noni Madueke,2025/26,2026/27,1,FW,23.0,4,3,259.0,2.9,0,0,0,0,0.1,0.8,0.1,1.0,3,1,33.3,14.6,0.0,0.0,0.0,0.0,0.034482758620689655,0.27586206896551724,0.034482758620689655,0.0,1.0344827586206897,0.3448275862068966,13,2,4.5,0.69,4.482758620689656,0.6896551724137931,8,7,8,15,35,3,2,1,0,1,0,1.0344827586206897,0.3448275862068966,0,0,5,4,128,70,518,359,14,7,50.0,7,3,0.6816006600660067
19,Riccardo Calafiori,2025/26,2026/27,1,DF,23.0,4,4,291.0,3.2,1,2,3,1,1.4,0.5,1.4,1.9,7,1,14.3,13.1,0.14,1.0,0.3125,0.625,0.43749999999999994,0.15625,0.43749999999999994,0.9375,2.1875,0.3125,12,4,3.71,1.24,3.75,1.25,3,1,11,10,16,5,3,4,6,3,0,1.5625,1.25,2,0,5,2,174,85,535,354,3,2,66.7,3,1,0.8507425742574258
20,Viktor Gyökeres,2025/26,2026/27,1,FW,27.0,4,4,306.0,3.4,3,0,3,2,2.1,0.1,1.3,1.5,6,2,33.3,10.9,0.33,1.0,0.8823529411764706,0.0,0.6176470588235294,0.029411764705882356,0.3823529411764706,0.8823529411764706,1.7647058823529411,0.5882352941176471,6,1,1.76,0.29,1.7647058823529411,0.29411764705882354,3,1,2,1,19,1,1,0,5,1,0,0.29411764705882354,0.0,1,0,4,7,79,37,180,39,6,1,16.7,11,1,0.5888613861386139
21,William Saliba,2025/26,2026/27,1,DF,24.0,3,3,184.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,7,1,0,4,1,3,13,2,0,2.0,1.5,0,0,3,1,175,99,364,158,1,1,100.0,1,0,0.4672442244224422
22,Amadou Onana,2025/26,2026/27,2,MF,24.0,2,2,153.0,1.7,0,0,0,0,0.2,0.0,0.2,0.2,2,1,50.0,24.0,0.0,0.0,0.0,0.0,0.11764705882352942,0.0,0.11764705882352942,0.0,1.1764705882352942,0.5882352941176471,2,0,1.18,0.0,1.1764705882352942,0.0,0,0,8,2,1,4,2,5,2,2,0,2.3529411764705883,2.9411764705882355,1,0,1,3,95,63,289,103,2,2,100.0,1,1,0.5347359735973597
23,Boubacar Kamara,2025/26,2026/27,2,MF,25.0,2,2,105.0,1.2,0,0,0,0,0.1,0.0,0.1,0.1,1,1,100.0,11.4,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.08333333333333334,0.0,0.8333333333333334,0.8333333333333334,1,0,0.86,0.0,0.8333333333333334,0.0,0,2,14,1,0,3,2,1,2,1,0,2.5,0.8333333333333334,1,0,1,3,60,33,162,101,3,1,33.3,3,0,0.4465346534653465
24,Bradley Paul Burrowes,2025/26,2026/27,2,DF,17.0,1,0,17.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,4,0,0,0,0,1,0,0.0,0.0,0,0,0,1,12,7,68,23,2,0,0.0,0,0,0.24719471947194724
25,Donyell Malen,2025/26,2026/27,2,FW,26.0,4,1,124.0,1.4,0,0,0,0,0.2,0.0,0.2,0.2,3,1,33.3,16.7,0.0,0.0,0.0,0.0,0.14285714285714288,0.0,0.14285714285714288,0.0,2.142857142857143,0.7142857142857143,2,0,1.45,0.0,1.4285714285714286,0.0,0,1,2,2,11,0,0,0,1,0,0,0.0,0.0,0,0,0,1,39,29,183,38,6,1,16.7,0,2,0.39133663366336635
26,Emi Buendía,2025/26,2026/27,2,MF,28.0,3,1,174.0,1.9,0,0,0,0,0.3,0.3,0.3,0.6,6,0,0.0,23.7,0.0,,0.0,0.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.0,3.1578947368421053,0.0,10,0,5.17,0.0,5.2631578947368425,0.0,5,4,13,7,10,6,4,1,3,3,0,3.1578947368421053,0.5263157894736842,1,0,5,4,98,48,289,192,6,1,16.7,0,4,0.6588283828382838
27,Emiliano Martínez,2025/26,2026/27,2,GK,33.0,2,2,180.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,0.0,0.5,0.0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,2,79,46,216,176,0,0,,0,0,0.2553630363036304
28,Evann Guessand,2025/26,2026/27,2,FW,24.0,3,1,106.0,1.2,0,0,0,0,0.1,0.0,0.1,0.1,1,1,100.0,16.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.0,0.08333333333333334,0.0,0.8333333333333334,0.8333333333333334,3,0,2.55,0.0,2.5,0.0,0,2,3,3,5,6,3,0,0,1,0,5.0,0.0,0,0,3,2,47,26,198,85,6,1,16.7,4,7,0.4563531353135313
29,Ezri Konsa,2025/26,2026/27,2,DF,27.0,3,3,245.0,2.7,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.73,0.0,0.7407407407407407,0.0,1,1,10,1,1,1,1,1,9,3,0,0.37037037037037035,0.37037037037037035,0,1,2,4,203,126,645,375,2,0,0.0,4,0,0.4462046204620462
30,Harvey Elliott,2025/26,2026/27,2,MF,22.0,1,0,20.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,2,0,3,0,0,0,1,1,0,0.0,0.0,0,0,0,1,13,8,58,32,1,0,0.0,0,0,0.2575082508250825
31,Ian Maatsen,2025/26,2026/27,2,DF,23.0,2,1,114.0,1.3,0,0,0,0,0.1,0.2,0.1,0.3,2,0,0.0,19.0,0.0,,0.0,0.0,0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,1.5384615384615383,0.0,6,0,4.91,0.0,4.615384615384615,0.0,3,2,7,2,11,1,1,1,8,0,0,0.7692307692307692,0.7692307692307692,0,0,1,0,120,68,249,113,0,0,,1,1,0.5367161716171617
32,John McGinn,2025/26,2026/27,2,FW,30.0,4,4,319.0,3.5,0,0,0,0,0.0,0.7,0.0,0.7,1,1,100.0,21.8,0.0,0.0,0.0,0.0,0.0,0.19999999999999998,0.0,0.0,0.2857142857142857,0.2857142857142857,13,0,3.67,0.0,3.7142857142857144,0.0,5,6,15,4,14,2,2,3,1,3,0,0.5714285714285714,0.8571428571428571,0,0,7,5,176,110,614,198,11,4,36.4,7,6,0.6413366336633662
33,Lamare Bogarde,2025/26,2026/27,2,MF,21.0,3,1,102.0,1.1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.85,0.0,0.9090909090909091,0.0,0,1,1,2,0,3,3,0,3,2,1,2.727272727272727,0.0,1,0,2,4,69,49,252,122,2,0,0.0,1,1,0.3745049504950495
34,Lucas Digne,2025/26,2026/27,2,DF,32.0,4,3,251.0,2.8,0,0,0,0,0.1,0.0,0.1,0.1,2,0,0.0,23.3,0.0,,0.0,0.0,0.03571428571428572,0.0,0.03571428571428572,0.0,0.7142857142857143,0.0,1,0,0.36,0.0,0.35714285714285715,0.0,0,3,4,2,26,4,3,2,9,1,0,1.4285714285714286,0.7142857142857143,1,0,4,2,162,79,299,128,1,0,0.0,1,1,0.531023102310231
35,Marco Bizot,2025/26,2026/27,2,GK,34.0,2,2,180.0,2.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,2,0,0,0.0,0.0,1,0,1,0,73,40,171,66,0,0,,0,0,0.25874587458745874
36,Matty Cash,2025/26,2026/27,2,DF,28.0,4,4,343.0,3.8,0,0,0,0,0.0,0.4,0.0,0.4,1,0,0.0,31.9,0.0,,0.0,0.0,0.0,0.10526315789473685,0.0,0.0,0.2631578947368421,0.0,7,0,1.84,0.0,1.842105263157895,0.0,4,2,12,3,18,8,5,3,11,8,0,2.1052631578947367,0.7894736842105263,2,0,4,3,247,141,643,251,3,1,33.3,1,4,0.6899339933993399
37,Morgan Rogers,2025/26,2026/27,2,FW,23.0,4,4,360.0,4.0,0,0,0,0,0.2,0.3,0.2,0.5,4,2,50.0,16.0,0.0,0.0,0.0,0.0,0.05,0.075,0.05,0.0,1.0,0.5,3,0,0.75,0.0,0.75,0.0,2,1,13,6,23,2,0,3,1,3,0,0.5,0.75,0,0,2,4,143,100,493,229,19,6,31.6,17,7,0.6174917491749174
38,Ollie Watkins,2025/26,2026/27,2,FW,29.0,4,4,352.0,3.9,0,0,0,0,1.1,0.4,1.1,1.5,8,2,25.0,12.8,0.0,0.0,0.0,0.0,0.2820512820512821,0.10256410256410257,0.2820512820512821,0.0,2.0512820512820515,0.5128205128205129,7,0,1.79,0.0,1.794871794871795,0.0,4,0,5,8,22,2,1,1,1,2,0,0.5128205128205129,0.25641025641025644,0,0,2,6,84,55,315,154,7,4,57.1,4,5,0.6208745874587458
39,Pau Torres,2025/26,2026/27,2,DF,28.0,2,1,107.0,1.2,0,0,0,0,0.1,0.0,0.1,0.1,1,0,0.0,15.2,0.0,,0.0,0.0,0.08333333333333334,0.0,0.08333333333333334,0.0,0.8333333333333334,0.0,1,0,0.84,0.0,0.8333333333333334,0.0,0,0,9,5,1,3,1,0,0,1,0,2.5,0.0,0,0,0,0,128,97,573,383,1,0,0.0,1,1,0.4221122112211221
40,Tyrone Mings,2025/26,2026/27,2,DF,32.0,4,4,360.0,4.0,0,0,0,0,0.3,0.1,0.3,0.3,3,0,0.0,8.6,0.0,,0.0,0.0,0.075,0.025,0.075,0.0,0.75,0.0,3,0,0.75,0.0,0.75,0.0,1,1,22,1,1,2,1,4,16,6,0,0.5,1.0,0,0,3,3,283,173,940,507,3,2,66.7,1,1,0.6083333333333333
41,Victor Lindelöf,2025/26,2026/27,2,MF,31.0,1,0,8.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,4,2,4,2,0,0,,0,0,0.21658415841584158
42,Youri Tielemans,2025/26,2026/27,2,MF,28.0,4,4,315.0,3.5,0,0,0,0,0.1,0.2,0.1,0.3,5,1,20.0,18.3,0.0,0.0,0.0,0.0,0.028571428571428574,0.05714285714285715,0.028571428571428574,0.0,1.4285714285714286,0.2857142857142857,8,0,2.29,0.0,2.2857142857142856,0.0,4,1,21,8,10,5,4,1,2,4,0,1.4285714285714286,0.2857142857142857,0,0,6,3,260,156,644,323,3,3,100.0,4,3,0.6832508250825082
43,Adam Smith,2025/26,2026/27,3,DF,34.0,3,3,204.0,2.3,0,0,0,0,0.0,0.3,0.0,0.3,0,0,,,,,0.0,0.0,0.0,0.13043478260869565,0.0,0.0,0.0,0.0,4,0,1.76,0.0,1.7391304347826089,0.0,1,0,6,1,2,1,0,1,10,1,0,0.4347826086956522,0.4347826086956522,0,0,3,3,106,32,121,61,1,0,0.0,3,0,0.4406765676567657
44,Adrien Truffert,2025/26,2026/27,3,DF,23.0,4,4,360.0,4.0,0,0,0,0,0.0,0.5,0.0,0.6,1,0,0.0,32.7,0.0,,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.0,9,0,2.25,0.0,2.25,0.0,5,8,19,11,14,8,3,0,16,4,0,2.0,0.0,0,0,7,3,208,97,680,372,7,4,57.1,1,6,0.6884488448844884
45,Alex Scott,2025/26,2026/27,3,MF,22.0,4,4,266.0,3.0,1,0,1,1,0.2,0.3,0.2,0.4,3,1,33.3,21.5,0.33,1.0,0.3333333333333333,0.0,0.06666666666666667,0.09999999999999999,0.06666666666666667,0.3333333333333333,1.0,0.3333333333333333,11,1,3.72,0.34,3.6666666666666665,0.3333333333333333,4,2,5,6,9,11,7,1,5,2,0,3.6666666666666665,0.3333333333333333,1,0,6,9,149,66,397,178,10,3,30.0,6,3,0.7462046204620462
46,Amine Adli,2025/26,2026/27,3,MF,25.0,3,0,76.0,0.8,0,0,0,0,0.0,0.1,0.0,0.1,1,1,100.0,29.6,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,1.25,1.25,5,0,6.0,0.0,6.25,0.0,2,1,3,3,11,7,3,2,3,2,0,8.75,2.5,0,0,3,3,59,31,250,179,5,2,40.0,1,0,0.5636138613861384
47,Antoine Semenyo,2025/26,2026/27,3,FW,25.0,4,4,360.0,4.0,3,2,5,2,2.7,0.4,1.9,2.3,11,4,36.4,13.5,0.18,0.5,0.75,0.5,0.675,0.1,0.475,1.25,2.75,1.0,20,3,5.0,0.75,5.0,0.75,7,9,15,12,22,6,5,1,3,8,0,1.5,0.25,1,0,8,2,178,95,745,366,21,9,42.9,10,8,0.8726897689768979
48,Bafodé Diakité,2025/26,2026/27,3,DF,24.0,3,3,270.0,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.33,0.0,0.3333333333333333,0.0,1,0,4,0,1,5,5,2,19,2,0,1.6666666666666667,0.6666666666666666,0,0,1,1,154,49,220,118,0,0,,3,0,0.45594059405940596
49,Ben Winterburn,2025/26,2026/27,3,MF,21.0,1,0,7.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,0,0,0,0,0,,0,0,0.19933993399339933
50,David Brooks,2025/26,2026/27,3,MF,28.0,4,4,277.0,3.1,0,1,1,0,0.8,1.4,0.8,2.2,11,2,18.2,18.3,0.0,0.0,0.0,0.3225806451612903,0.25806451612903225,0.4516129032258064,0.25806451612903225,0.3225806451612903,3.5483870967741935,0.6451612903225806,12,1,3.88,0.32,3.8709677419354835,0.3225806451612903,6,5,10,6,24,6,5,0,2,2,0,1.9354838709677418,0.0,2,0,4,3,135,76,467,297,10,4,40.0,7,4,0.7594059405940593
51,Eli Junior Kroupi,2025/26,2026/27,3,FW,19.0,3,0,14.0,0.2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,6,3,20,12,1,0,0.0,1,0,0.2176567656765677
52,Evanilson,2025/26,2026/27,3,FW,25.0,4,4,346.0,3.8,1,0,1,1,0.9,0.5,0.9,1.4,11,3,27.3,12.2,0.09,0.33,0.2631578947368421,0.0,0.2368421052631579,0.13157894736842105,0.2368421052631579,0.2631578947368421,2.8947368421052633,0.7894736842105263,12,1,3.12,0.26,3.1578947368421053,0.2631578947368421,6,2,5,4,12,0,0,0,5,3,0,0.0,0.0,1,0,2,7,103,53,263,132,6,1,16.7,4,3,0.6120462046204621
53,Hamed Junior Traorè,2025/26,2026/27,3,MF,25.0,1,0,17.0,0.2,0,1,1,0,0.0,0.2,0.0,0.2,0,0,,,,,0.0,5.0,0.0,1.0,0.0,5.0,0.0,0.0,1,1,5.29,5.29,5.0,5.0,1,0,0,0,0,1,0,0,1,0,0,5.0,0.0,0,0,0,0,7,1,2,0,1,0,0.0,0,0,0.33242574257425744
54,James Hill,2025/26,2026/27,3,DF,23.0,4,1,155.0,1.7,0,0,0,0,0.1,0.0,0.1,0.1,1,1,100.0,5.2,0.0,0.0,0.0,0.0,0.05882352941176471,0.0,0.05882352941176471,0.0,0.5882352941176471,0.5882352941176471,2,0,1.16,0.0,1.1764705882352942,0.0,0,0,7,0,3,1,1,3,7,2,0,0.5882352941176471,1.7647058823529411,1,0,4,1,92,29,78,41,0,0,,1,0,0.4338283828382839
55,Julio Soler,2025/26,2026/27,3,FW,20.0,1,0,1.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,,0,0,0.19933993399339933
56,Justin Kluivert,2025/26,2026/27,3,MF,26.0,3,0,47.0,0.5,0,0,0,0,0.2,0.2,0.2,0.4,4,0,0.0,25.3,0.0,,0.0,0.0,0.4,0.4,0.4,0.0,8.0,0.0,2,0,3.83,0.0,4.0,0.0,2,1,4,1,2,0,0,0,1,1,0,0.0,0.0,0,0,1,1,39,15,71,44,3,0,0.0,1,0,0.36262376237623767
57,Lewis Cook,2025/26,2026/27,3,MF,28.0,1,0,5.0,0.1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,0,0,4,3,7,0,0,0,,0,1,0.2160891089108911
58,Marcos Senesi,2025/26,2026/27,3,DF,28.0,4,4,360.0,4.0,0,1,1,0,0.1,0.2,0.1,0.3,2,0,0.0,22.9,0.0,,0.0,0.25,0.025,0.05,0.025,0.25,0.5,0.0,8,1,2.0,0.25,2.0,0.25,2,5,15,1,0,9,7,7,37,4,0,2.25,1.75,1,0,3,4,249,112,502,275,1,1,100.0,2,1,0.7283003300330032
59,Marcus Tavernier,2025/26,2026/27,3,MF,26.0,4,4,332.0,3.7,1,0,1,1,0.9,0.3,0.9,1.1,8,3,37.5,18.4,0.13,0.33,0.27027027027027023,0.0,0.24324324324324323,0.08108108108108107,0.24324324324324323,0.27027027027027023,2.162162162162162,0.8108108108108107,10,1,2.71,0.27,2.7027027027027026,0.27027027027027023,3,6,16,11,22,6,3,2,8,2,0,1.6216216216216215,0.5405405405405405,0,0,2,4,186,101,568,251,14,6,42.9,8,7,0.8183168316831684
60,Ryan Christie,2025/26,2026/27,3,MF,30.0,2,0,53.0,0.6,0,0,0,0,0.1,0.0,0.1,0.1,1,0,0.0,17.7,0.0,,0.0,0.0,0.16666666666666669,0.0,0.16666666666666669,0.0,1.6666666666666667,0.0,1,0,1.7,0.0,1.6666666666666667,0.0,1,1,5,2,0,4,2,1,2,1,0,6.666666666666667,1.6666666666666667,0,0,1,3,48,22,125,74,3,0,0.0,1,0,0.4094059405940593
61,Tyler Adams,2025/26,2026/27,3,MF,26.0,4,4,356.0,4.0,0,0,0,0,0.1,0.0,0.1,0.1,2,2,100.0,19.1,0.0,0.0,0.0,0.0,0.025,0.0,0.025,0.0,0.5,0.5,5,2,1.26,0.51,1.25,0.5,1,0,10,0,4,11,5,8,8,7,0,2.75,2.0,3,0,6,5,210,88,371,206,4,2,50.0,3,1,0.6551980198019801
62,Veljko Milosavljević,2025/26,2026/27,3,DF,18.0,1,1,90.0,1.0,0,0,0,0,0.0,0.1,0.0,0.1,0,0,,,,,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,2,0,2.0,0.0,2.0,0.0,1,0,3,0,0,1,1,1,9,1,0,1.0,1.0,0,0,0,0,55,33,144,74,0,0,,0,0,0.3856435643564356
